customer_id,full_name,gender,age,segment,city,province,join_date
C101492,Customer 1492,Male,54,Silver,Banjarmasin,Kalimantan,2020-09-27
C101493,Customer 1493,Male,49,Gold,Palembang,Sumatra,2023-03-03
C101494,Customer 1494,Female,29,Silver,Madiun,East Java,2020-06-19
C101495,Customer 1495,Female,57,Priority,Malang,East Java,2023-12-09
C101496,Customer 1496,Female,37,Silver,Surabaya,East Java,2020-01-28
C101497,Customer 1497,Male,69,Bronze,Surakarta,Central Java,2020-05-15
C101498,Customer 1498,Male,24,Bronze,Palembang,Sumatra,2022-07-13
C101499,Customer 1499,Female,72,Bronze,Malang,East Java,2021-02-08
C101500,Customer 1500,Male,48,Bronze,Malang,East Java,2022-09-03
C101501,Customer 1501,Male,58,Silver,Manado,Sulawesi,2022-06-06
C101502,Customer 1502,Male,53,Gold,Serang,Banten,2023-06-18
C101503,Customer 1503,Male,62,Bronze,Banjarmasin,Kalimantan,2022-05-05
C101504,Customer 1504,Male,64,Gold,Jakarta,Jakarta,2021-03-19
C101505,Customer 1505,Male,42,Bronze,Surabaya,East Java,2021-03-09
C101506,Customer 1506,Female,24,Bronze,Cimahi,West Java,2023-06-05
C101507,Customer 1507,Female,49,Bronze,Palembang,Sumatra,2021-05-23
C101508,Customer 1508,Female,25,Bronze,Tangerang,Banten,2023-08-19
C101509,Customer 1509,Female,65,Gold,Yogyakarta,Yogyakarta,2020-02-03
C101510,Customer 1510,Female,63,Silver,Malang,East Java,2022-10-22
C101511,Customer 1511,Female,23,Bronze,Medan,Sumatra,2020-12-27
C101512,Customer 1512,Female,48,Silver,Medan,Sumatra,2023-05-03
C101513,Customer 1513,Male,42,Bronze,Bekasi,West Java,2021-08-28
C101514,Customer 1514,Male,25,Priority,Surakarta,Central Java,2023-08-24
C101515,Customer 1515,Male,51,Bronze,Banjarmasin,Kalimantan,2021-12-16
C101516,Customer 1516,Female,61,Bronze,Yogyakarta,Yogyakarta,2020-09-06
C101517,Customer 1517,Female,37,Bronze,Banjarmasin,Kalimantan,2020-05-26
C101518,Customer 1518,Male,34,Silver,Jakarta,Jakarta,2023-10-01
C101519,Customer 1519,Female,59,Silver,Jakarta,Jakarta,2020-12-13
C101520,Customer 1520,Male,51,Bronze,Bandung,West Java,2023-07-01
C101521,Customer 1521,Female,28,Gold,Jakarta,Jakarta,2021-02-02
C101522,Customer 1522,Male,56,Bronze,Palembang,Sumatra,2023-09-19
C101523,Customer 1523,Male,29,Bronze,Surakarta,Central Java,2023-04-14
C101524,Customer 1524,Male,39,Bronze,Cimahi,West Java,2020-05-04
C101525,Customer 1525,Male,25,Bronze,Bekasi,West Java,2022-02-01
C101526,Customer 1526,Male,67,Silver,Banjarmasin,Kalimantan,2021-02-01
C101527,Customer 1527,Male,22,Bronze,Bandung,West Java,2020-05-10
C101528,Customer 1528,Female,61,Bronze,Jakarta,Jakarta,2021-08-27
C101529,Customer 1529,Female,30,Silver,Surabaya,East Java,2022-06-10
C101530,Customer 1530,Male,62,Bronze,Madiun,East Java,2022-04-01
C101531,Customer 1531,Female,36,Silver,Malang,East Java,2022-06-20
C101532,Customer 1532,Female,51,Gold,Yogyakarta,Yogyakarta,2022-08-02
C101533,Customer 1533,Male,23,Silver,Pekanbaru,Sumatra,2023-12-01
C101534,Customer 1534,Male,23,Bronze,Bandung,West Java,2022-01-01
C101535,Customer 1535,Male,36,Silver,Jakarta,Jakarta,2020-11-29
C101536,Customer 1536,Male,60,Bronze,Bekasi,West Java,2022-11-09
C101537,Customer 1537,Female,38,Bronze,Makassar,Sulawesi,2020-07-23
C101538,Customer 1538,Male,24,Silver,Jakarta,Jakarta,2022-08-13
C101539,Customer 1539,Female,51,Gold,Semarang,Central Java,2020-12-20
C101540,Customer 1540,Female,41,Bronze,Jakarta,Jakarta,2023-04-11
C101541,Customer 1541,Male,25,Silver,Palembang,Sumatra,2023-04-27
C101542,Customer 1542,Female,54,Bronze,Makassar,Sulawesi,2022-04-03
C101543,Customer 1543,Male,41,Silver,Jakarta,Jakarta,2022-10-22
C101544,Customer 1544,Female,20,Silver,Medan,Sumatra,2022-07-29
C101545,Customer 1545,Male,39,Bronze,Bekasi,West Java,2020-06-16
C101546,Customer 1546,Female,41,Silver,Surakarta,Central Java,2021-01-02
C101547,Customer 1547,Female,67,Silver,Banjarmasin,Kalimantan,2021-06-19
C101548,Customer 1548,Male,74,Silver,Tegal,Central Java,2022-08-20
C101549,Customer 1549,Female,30,Silver,Makassar,Sulawesi,2021-08-02
C101550,Customer 1550,Female,32,Bronze,Surakarta,Central Java,2023-10-25
C101551,Customer 1551,Female,61,Bronze,Jakarta,Jakarta,2022-08-07
C101552,Customer 1552,Female,22,Silver,Bogor,West Java,2020-07-25
C101553,Customer 1553,Female,28,Bronze,Serang,Banten,2022-12-08
C101554,Customer 1554,Male,31,Bronze,Denpasar,Bali,2021-06-27
C101555,Customer 1555,Male,42,Silver,Bandung,West Java,2020-05-08
C101556,Customer 1556,Female,33,Silver,Pekanbaru,Sumatra,2021-09-05
C101557,Customer 1557,Male,52,Bronze,Surakarta,Central Java,2020-02-04
C101558,Customer 1558,Female,37,Bronze,Jakarta,Jakarta,2022-03-29
C101559,Customer 1559,Female,68,Bronze,Bandung,West Java,2020-07-17
C101560,Customer 1560,Male,60,Bronze,Serang,Banten,2020-03-17
C101561,Customer 1561,Male,28,Priority,Jakarta,Jakarta,2021-01-03
C101562,Customer 1562,Female,42,Bronze,Bogor,West Java,2022-04-12
C101563,Customer 1563,Male,29,Bronze,Jakarta,Jakarta,2021-06-09
C101564,Customer 1564,Female,38,Bronze,Yogyakarta,Yogyakarta,2020-12-14
C101565,Customer 1565,Male,66,Silver,Makassar,Sulawesi,2021-05-20
C101566,Customer 1566,Female,24,Gold,Pekanbaru,Sumatra,2021-10-04
C101567,Customer 1567,Male,66,Gold,Jakarta,Jakarta,2020-08-25
C101568,Customer 1568,Female,71,Bronze,Semarang,Central Java,2023-07-27
C101569,Customer 1569,Male,42,Silver,Tegal,Central Java,2023-12-26
C101570,Customer 1570,Female,49,Silver,Denpasar,Bali,2020-05-17
C101571,Customer 1571,Male,44,Priority,Cimahi,West Java,2023-07-16
C101572,Customer 1572,Female,47,Priority,Denpasar,Bali,2023-05-09
C101573,Customer 1573,Female,53,Bronze,Semarang,Central Java,2023-03-11
C101574,Customer 1574,Male,64,Bronze,Banjarmasin,Kalimantan,2021-09-03
C101575,Customer 1575,Male,67,Bronze,Bekasi,West Java,2021-11-10
C101576,Customer 1576,Male,66,Silver,Cimahi,West Java,2022-04-18
C101577,Customer 1577,Female,44,Bronze,Bekasi,West Java,2022-07-26
C101578,Customer 1578,Female,29,Gold,Surakarta,Central Java,2020-12-20
C101579,Customer 1579,Female,33,Gold,Makassar,Sulawesi,2021-07-31
C101580,Customer 1580,Male,61,Silver,Medan,Sumatra,2022-04-26
C101581,Customer 1581,Male,65,Silver,Medan,Sumatra,2023-09-14
C101582,Customer 1582,Female,49,Silver,Makassar,Sulawesi,2021-07-12
C101583,Customer 1583,Male,74,Bronze,Bekasi,West Java,2022-04-28
C101584,Customer 1584,Female,60,Bronze,Cimahi,West Java,2023-06-08
C101585,Customer 1585,Male,44,Bronze,Jakarta,Jakarta,2023-08-24
C101586,Customer 1586,Female,33,Silver,Pontianak,Kalimantan,2023-03-15
C101587,Customer 1587,Male,54,Priority,Tegal,Central Java,2023-03-21
C101588,Customer 1588,Male,71,Silver,Bogor,West Java,2020-05-19
C101589,Customer 1589,Female,67,Bronze,Denpasar,Bali,2021-10-24
C101590,Customer 1590,Female,53,Bronze,Medan,Sumatra,2020-01-21
C101591,Customer 1591,Female,29,Bronze,Banjarmasin,Kalimantan,2023-07-01
C101592,Customer 1592,Male,54,Priority,Malang,East Java,2020-03-04
C101593,Customer 1593,Male,30,Bronze,Bekasi,West Java,2023-05-26
C101594,Customer 1594,Female,30,Priority,Denpasar,Bali,2022-12-31
C101595,Customer 1595,Female,40,Bronze,Surakarta,Central Java,2022-09-16
C101596,Customer 1596,Male,40,Bronze,Surakarta,Central Java,2020-06-10
C101597,Customer 1597,Male,41,Bronze,Bogor,West Java,2020-05-09
C101598,Customer 1598,Male,64,Bronze,Pekanbaru,Sumatra,2021-08-03
C101599,Customer 1599,Female,26,Silver,Banjarmasin,Kalimantan,2020-08-12
C101600,Customer 1600,Male,74,Bronze,Jakarta,Jakarta,2021-08-02
C101601,Customer 1601,Male,36,Bronze,Jakarta,Jakarta,2022-09-09
C101602,Customer 1602,Male,21,Priority,Serang,Banten,2022-10-01
C101603,Customer 1603,Male,31,Silver,Pontianak,Kalimantan,2023-11-08
C101604,Customer 1604,Male,61,Silver,Cimahi,West Java,2020-04-16
C101605,Customer 1605,Male,37,Silver,Jakarta,Jakarta,2021-09-12
C101606,Customer 1606,Male,73,Silver,Yogyakarta,Yogyakarta,2022-04-19
C101607,Customer 1607,Female,30,Bronze,Pontianak,Kalimantan,2023-01-31
C101608,Customer 1608,Male,35,Silver,Manado,Sulawesi,2023-03-10
C101609,Customer 1609,Female,68,Gold,Bekasi,West Java,2021-07-30
C101610,Customer 1610,Female,70,Bronze,Cimahi,West Java,2023-03-03
C101611,Customer 1611,Female,37,Bronze,Malang,East Java,2020-07-17
C101612,Customer 1612,Female,54,Bronze,Manado,Sulawesi,2021-05-24
C101613,Customer 1613,Male,72,Silver,Jakarta,Jakarta,2021-10-28
C101614,Customer 1614,Male,45,Bronze,Bekasi,West Java,2020-03-19
C101615,Customer 1615,Female,35,Bronze,Pekanbaru,Sumatra,2022-06-12
C101616,Customer 1616,Female,25,Silver,Jakarta,Jakarta,2021-05-26
C101617,Customer 1617,Female,63,Priority,Bekasi,West Java,2020-09-06
C101618,Customer 1618,Female,62,Bronze,Medan,Sumatra,2022-06-07
C101619,Customer 1619,Female,66,Bronze,Pekanbaru,Sumatra,2022-10-20
C101620,Customer 1620,Male,66,Bronze,Pontianak,Kalimantan,2021-08-21
C101621,Customer 1621,Male,67,Bronze,Malang,East Java,2022-01-22
C101622,Customer 1622,Female,61,Bronze,Bogor,West Java,2021-08-22
C101623,Customer 1623,Female,31,Bronze,Palembang,Sumatra,2022-09-01
C101624,Customer 1624,Male,32,Priority,Pontianak,Kalimantan,2021-04-27
C101625,Customer 1625,Female,23,Silver,Cimahi,West Java,2022-04-15
C101626,Customer 1626,Male,58,Silver,Jakarta,Jakarta,2020-06-20
C101627,Customer 1627,Female,73,Bronze,Madiun,East Java,2022-05-18
C101628,Customer 1628,Male,21,Bronze,Jakarta,Jakarta,2020-01-17
C101629,Customer 1629,Male,45,Bronze,Denpasar,Bali,2023-08-10
C101630,Customer 1630,Female,46,Silver,Serang,Banten,2021-01-28
C101631,Customer 1631,Male,46,Bronze,Pekanbaru,Sumatra,2023-05-27
C101632,Customer 1632,Female,34,Gold,Pontianak,Kalimantan,2020-08-21
C101633,Customer 1633,Female,27,Silver,Yogyakarta,Yogyakarta,2023-11-14
C101634,Customer 1634,Female,26,Bronze,Jakarta,Jakarta,2020-09-04
C101635,Customer 1635,Male,66,Bronze,Jakarta,Jakarta,2020-02-21
C101636,Customer 1636,Male,74,Bronze,Bekasi,West Java,2020-01-15
C101637,Customer 1637,Male,65,Silver,Cimahi,West Java,2023-09-09
C101638,Customer 1638,Female,59,Silver,Denpasar,Bali,2021-03-16
C101639,Customer 1639,Female,31,Silver,Madiun,East Java,2023-02-09
C101640,Customer 1640,Female,32,Silver,Yogyakarta,Yogyakarta,2021-11-26
C101641,Customer 1641,Female,62,Bronze,Surabaya,East Java,2020-01-07
C101642,Customer 1642,Female,36,Bronze,Cimahi,West Java,2022-04-05
C101643,Customer 1643,Female,36,Bronze,Surakarta,Central Java,2023-06-22
C101644,Customer 1644,Male,55,Silver,Surakarta,Central Java,2023-10-20
C101645,Customer 1645,Female,40,Bronze,Tangerang,Banten,2023-10-22
C101646,Customer 1646,Male,27,Priority,Jakarta,Jakarta,2023-08-03
C101647,Customer 1647,Female,24,Bronze,Jakarta,Jakarta,2023-02-03
C101648,Customer 1648,Female,45,Silver,Denpasar,Bali,2022-11-02
C101649,Customer 1649,Female,35,Silver,Cimahi,West Java,2023-03-15
C101650,Customer 1650,Male,55,Bronze,Bandung,West Java,2021-04-22
C101651,Customer 1651,Male,47,Bronze,Yogyakarta,Yogyakarta,2021-09-22
C101652,Customer 1652,Male,73,Priority,Yogyakarta,Yogyakarta,2021-12-15
C101653,Customer 1653,Male,48,Silver,Tegal,Central Java,2020-04-24
C101654,Customer 1654,Male,66,Bronze,Serang,Banten,2021-05-23
C101655,Customer 1655,Female,31,Silver,Bogor,West Java,2023-03-21
C101656,Customer 1656,Female,56,Gold,Yogyakarta,Yogyakarta,2020-02-26
C101657,Customer 1657,Male,49,Silver,Surabaya,East Java,2021-01-16
C101658,Customer 1658,Male,42,Silver,Surakarta,Central Java,2023-03-26
C101659,Customer 1659,Male,35,Bronze,Tangerang,Banten,2022-08-09
C101660,Customer 1660,Female,33,Bronze,Bekasi,West Java,2023-03-02
C101661,Customer 1661,Male,29,Bronze,Madiun,East Java,2023-04-01
C101662,Customer 1662,Female,26,Bronze,Denpasar,Bali,2020-10-01
C101663,Customer 1663,Male,64,Silver,Semarang,Central Java,2023-01-05
C101664,Customer 1664,Female,71,Priority,Jakarta,Jakarta,2020-02-13
C101665,Customer 1665,Female,56,Silver,Serang,Banten,2021-12-18
C101666,Customer 1666,Male,48,Silver,Denpasar,Bali,2020-11-13
C101667,Customer 1667,Female,22,Gold,Bandung,West Java,2021-06-17
C101668,Customer 1668,Male,34,Bronze,Jakarta,Jakarta,2023-03-23
C101669,Customer 1669,Female,55,Bronze,Surabaya,East Java,2020-08-24
C101670,Customer 1670,Male,66,Silver,Pekanbaru,Sumatra,2022-06-11
C101671,Customer 1671,Female,65,Bronze,Yogyakarta,Yogyakarta,2021-05-31
C101672,Customer 1672,Female,71,Bronze,Tangerang,Banten,2023-05-29
C101673,Customer 1673,Female,38,Bronze,Serang,Banten,2023-08-26
C101674,Customer 1674,Female,32,Bronze,Banjarmasin,Kalimantan,2023-04-15
C101675,Customer 1675,Male,61,Bronze,Surakarta,Central Java,2023-05-28
C101676,Customer 1676,Male,40,Bronze,Jakarta,Jakarta,2020-02-07
C101677,Customer 1677,Male,56,Bronze,Denpasar,Bali,2021-10-15
C101678,Customer 1678,Male,46,Bronze,Surakarta,Central Java,2023-12-25
C101679,Customer 1679,Female,74,Gold,Bandung,West Java,2022-01-16
C101680,Customer 1680,Male,71,Gold,Semarang,Central Java,2023-05-11
C101681,Customer 1681,Female,48,Bronze,Jakarta,Jakarta,2022-04-20
C101682,Customer 1682,Female,39,Silver,Jakarta,Jakarta,2021-03-23
C101683,Customer 1683,Female,44,Priority,Jakarta,Jakarta,2021-11-14
C101684,Customer 1684,Male,25,Bronze,Denpasar,Bali,2020-05-04
C101685,Customer 1685,Female,55,Priority,Madiun,East Java,2022-12-24
C101686,Customer 1686,Female,21,Bronze,Jakarta,Jakarta,2022-03-03
C101687,Customer 1687,Male,41,Bronze,Tegal,Central Java,2022-02-22
C101688,Customer 1688,Female,51,Bronze,Pontianak,Kalimantan,2023-06-21
C101689,Customer 1689,Female,35,Silver,Denpasar,Bali,2020-08-13
C101690,Customer 1690,Male,37,Priority,Palembang,Sumatra,2021-04-09
C101691,Customer 1691,Male,24,Bronze,Surabaya,East Java,2021-10-04
C101692,Customer 1692,Male,73,Bronze,Medan,Sumatra,2020-10-19
C101693,Customer 1693,Male,55,Bronze,Pontianak,Kalimantan,2021-12-21
C101694,Customer 1694,Male,49,Silver,Semarang,Central Java,2023-11-05
C101695,Customer 1695,Male,64,Silver,Bogor,West Java,2022-01-25
C101696,Customer 1696,Male,38,Bronze,Bandung,West Java,2020-06-14
C101697,Customer 1697,Male,42,Gold,Jakarta,Jakarta,2022-02-07
C101698,Customer 1698,Female,53,Bronze,Semarang,Central Java,2023-05-26
C101699,Customer 1699,Female,32,Silver,Madiun,East Java,2022-10-03
C101700,Customer 1700,Female,62,Priority,Tegal,Central Java,2022-05-20
C101701,Customer 1701,Male,73,Silver,Jakarta,Jakarta,2023-07-22
C101702,Customer 1702,Male,48,Silver,Denpasar,Bali,2022-12-11
C101703,Customer 1703,Male,55,Bronze,Surakarta,Central Java,2023-10-29
C101704,Customer 1704,Male,41,Bronze,Surakarta,Central Java,2023-10-18
C101705,Customer 1705,Male,71,Silver,Tegal,Central Java,2021-07-20
C101706,Customer 1706,Female,71,Bronze,Bandung,West Java,2022-11-03
C101707,Customer 1707,Male,66,Priority,Bekasi,West Java,2023-09-25
C101708,Customer 1708,Female,55,Bronze,Pontianak,Kalimantan,2021-08-24
C101709,Customer 1709,Female,28,Priority,Palembang,Sumatra,2023-01-17
C101710,Customer 1710,Male,58,Bronze,Surakarta,Central Java,2022-06-23
C101711,Customer 1711,Male,70,Bronze,Serang,Banten,2020-02-10
C101712,Customer 1712,Female,38,Bronze,Surakarta,Central Java,2023-08-20
C101713,Customer 1713,Male,57,Bronze,Tegal,Central Java,2023-07-15
C101714,Customer 1714,Male,25,Bronze,Pontianak,Kalimantan,2023-03-07
C101715,Customer 1715,Female,71,Bronze,Tegal,Central Java,2022-10-26
C101716,Customer 1716,Male,66,Bronze,Jakarta,Jakarta,2020-08-29
C101717,Customer 1717,Female,34,Bronze,Jakarta,Jakarta,2020-06-10
C101718,Customer 1718,Female,39,Bronze,Semarang,Central Java,2022-10-15
C101719,Customer 1719,Male,28,Gold,Denpasar,Bali,2021-11-22
C101720,Customer 1720,Male,51,Bronze,Cimahi,West Java,2022-03-19
C101721,Customer 1721,Male,23,Gold,Denpasar,Bali,2022-09-05
C101722,Customer 1722,Male,69,Bronze,Jakarta,Jakarta,2021-06-01
C101723,Customer 1723,Male,37,Silver,Semarang,Central Java,2022-06-16
C101724,Customer 1724,Female,24,Bronze,Yogyakarta,Yogyakarta,2022-02-21
C101725,Customer 1725,Male,39,Priority,Denpasar,Bali,2023-11-25
C101726,Customer 1726,Male,42,Gold,Bogor,West Java,2022-02-22
C101727,Customer 1727,Female,30,Silver,Madiun,East Java,2023-03-25
C101728,Customer 1728,Female,56,Bronze,Bekasi,West Java,2020-03-25
C101729,Customer 1729,Female,41,Silver,Bandung,West Java,2022-10-30
C101730,Customer 1730,Male,23,Silver,Yogyakarta,Yogyakarta,2020-05-17
C101731,Customer 1731,Female,48,Bronze,Tangerang,Banten,2022-01-23
C101732,Customer 1732,Female,63,Bronze,Jakarta,Jakarta,2022-06-24
C101733,Customer 1733,Male,53,Silver,Jakarta,Jakarta,2021-12-13
C101734,Customer 1734,Male,32,Silver,Denpasar,Bali,2020-06-04
C101735,Customer 1735,Female,61,Silver,Yogyakarta,Yogyakarta,2021-02-11
C101736,Customer 1736,Male,28,Bronze,Cimahi,West Java,2022-02-25
C101737,Customer 1737,Male,61,Gold,Banjarmasin,Kalimantan,2023-06-02
C101738,Customer 1738,Male,50,Silver,Pontianak,Kalimantan,2021-08-02
C101739,Customer 1739,Male,26,Priority,Serang,Banten,2023-04-22
C101740,Customer 1740,Female,23,Silver,Bandung,West Java,2023-05-03
C101741,Customer 1741,Female,38,Bronze,Serang,Banten,2021-07-07
C101742,Customer 1742,Female,61,Silver,Denpasar,Bali,2021-01-30
C101743,Customer 1743,Male,49,Gold,Tangerang,Banten,2023-03-03
C101744,Customer 1744,Male,50,Silver,Banjarmasin,Kalimantan,2023-08-25
C101745,Customer 1745,Male,54,Priority,Jakarta,Jakarta,2022-03-20
C101746,Customer 1746,Male,40,Gold,Surabaya,East Java,2022-08-19
C101747,Customer 1747,Male,50,Bronze,Denpasar,Bali,2021-06-25
C101748,Customer 1748,Female,38,Bronze,Surabaya,East Java,2022-10-29
C101749,Customer 1749,Male,50,Bronze,Cimahi,West Java,2022-09-13
C101750,Customer 1750,Female,72,Bronze,Tegal,Central Java,2020-06-18
C101751,Customer 1751,Male,51,Bronze,Denpasar,Bali,2020-10-16
C101752,Customer 1752,Male,21,Priority,Semarang,Central Java,2023-04-06
C101753,Customer 1753,Male,71,Bronze,Jakarta,Jakarta,2023-09-29
C101754,Customer 1754,Female,29,Bronze,Cimahi,West Java,2023-03-14
C101755,Customer 1755,Female,21,Bronze,Pekanbaru,Sumatra,2023-12-07
C101756,Customer 1756,Female,21,Bronze,Bogor,West Java,2022-01-09
C101757,Customer 1757,Male,43,Silver,Cimahi,West Java,2021-08-10
C101758,Customer 1758,Male,36,Bronze,Bekasi,West Java,2022-01-04
C101759,Customer 1759,Female,51,Bronze,Bekasi,West Java,2021-04-01
C101760,Customer 1760,Male,35,Bronze,Jakarta,Jakarta,2021-12-01
C101761,Customer 1761,Female,35,Gold,Pekanbaru,Sumatra,2022-09-05
C101762,Customer 1762,Male,65,Silver,Yogyakarta,Yogyakarta,2023-08-18
C101763,Customer 1763,Male,58,Silver,Jakarta,Jakarta,2020-02-15
C101764,Customer 1764,Male,72,Bronze,Serang,Banten,2022-11-06
C101765,Customer 1765,Male,50,Gold,Manado,Sulawesi,2023-10-15
C101766,Customer 1766,Female,62,Priority,Semarang,Central Java,2023-07-08
C101767,Customer 1767,Male,43,Bronze,Jakarta,Jakarta,2023-02-20
C101768,Customer 1768,Male,20,Priority,Malang,East Java,2020-08-18
C101769,Customer 1769,Male,30,Bronze,Jakarta,Jakarta,2022-08-07
C101770,Customer 1770,Male,74,Silver,Bandung,West Java,2021-09-28
C101771,Customer 1771,Female,40,Bronze,Serang,Banten,2020-04-21
C101772,Customer 1772,Female,23,Bronze,Surabaya,East Java,2021-08-15
C101773,Customer 1773,Female,26,Bronze,Manado,Sulawesi,2023-06-23
C101774,Customer 1774,Female,45,Bronze,Jakarta,Jakarta,2022-05-08
C101775,Customer 1775,Male,66,Priority,Makassar,Sulawesi,2021-01-25
C101776,Customer 1776,Female,69,Priority,Surakarta,Central Java,2021-01-26
C101777,Customer 1777,Male,31,Silver,Bogor,West Java,2020-11-23
C101778,Customer 1778,Male,50,Bronze,Surakarta,Central Java,2023-05-23
C101779,Customer 1779,Female,36,Bronze,Palembang,Sumatra,2022-01-16
C101780,Customer 1780,Male,52,Silver,Jakarta,Jakarta,2021-01-01
C101781,Customer 1781,Female,30,Bronze,Manado,Sulawesi,2020-03-22
C101782,Customer 1782,Male,47,Gold,Surabaya,East Java,2022-03-16
C101783,Customer 1783,Female,51,Bronze,Medan,Sumatra,2022-04-01
C101784,Customer 1784,Female,20,Bronze,Palembang,Sumatra,2023-01-04
C101785,Customer 1785,Female,66,Silver,Yogyakarta,Yogyakarta,2022-08-09
C101786,Customer 1786,Female,47,Silver,Surakarta,Central Java,2021-01-06
C101787,Customer 1787,Female,72,Gold,Medan,Sumatra,2023-07-12
C101788,Customer 1788,Male,61,Bronze,Yogyakarta,Yogyakarta,2020-09-20
C101789,Customer 1789,Male,26,Bronze,Tangerang,Banten,2020-04-19
C101790,Customer 1790,Male,21,Gold,Jakarta,Jakarta,2020-11-02
C101791,Customer 1791,Female,61,Silver,Malang,East Java,2023-05-08
C101792,Customer 1792,Male,43,Silver,Jakarta,Jakarta,2020-08-13
C101793,Customer 1793,Female,23,Bronze,Denpasar,Bali,2020-07-03
C101794,Customer 1794,Male,63,Bronze,Pontianak,Kalimantan,2022-08-21
C101795,Customer 1795,Male,38,Priority,Denpasar,Bali,2020-01-31
C101796,Customer 1796,Female,45,Bronze,Tegal,Central Java,2021-09-05
C101797,Customer 1797,Male,30,Bronze,Medan,Sumatra,2020-04-08
C101798,Customer 1798,Male,59,Silver,Bogor,West Java,2023-09-24
C101799,Customer 1799,Male,69,Priority,Bekasi,West Java,2022-03-21
C101800,Customer 1800,Female,62,Bronze,Banjarmasin,Kalimantan,2023-07-13
C101801,Customer 1801,Female,30,Bronze,Bogor,West Java,2021-10-13
C101802,Customer 1802,Male,64,Silver,Yogyakarta,Yogyakarta,2022-03-24
C101803,Customer 1803,Male,22,Silver,Bogor,West Java,2023-10-05
C101804,Customer 1804,Male,31,Gold,Jakarta,Jakarta,2022-10-16
C101805,Customer 1805,Female,22,Bronze,Jakarta,Jakarta,2022-09-04
C101806,Customer 1806,Female,61,Gold,Jakarta,Jakarta,2020-03-28
C101807,Customer 1807,Male,46,Silver,Denpasar,Bali,2022-12-22
C101808,Customer 1808,Male,68,Bronze,Surakarta,Central Java,2022-07-10
C101809,Customer 1809,Male,73,Bronze,Bandung,West Java,2023-11-11
C101810,Customer 1810,Female,21,Silver,Jakarta,Jakarta,2021-08-08
C101811,Customer 1811,Female,68,Silver,Tegal,Central Java,2022-03-28
C101812,Customer 1812,Male,35,Bronze,Semarang,Central Java,2022-07-20
C101813,Customer 1813,Male,21,Priority,Serang,Banten,2023-07-16
C101814,Customer 1814,Male,73,Priority,Semarang,Central Java,2022-03-07
C101815,Customer 1815,Female,49,Bronze,Bogor,West Java,2022-10-15
C101816,Customer 1816,Male,39,Priority,Surakarta,Central Java,2022-10-09
C101817,Customer 1817,Female,57,Bronze,Jakarta,Jakarta,2022-08-30
C101818,Customer 1818,Female,47,Bronze,Bogor,West Java,2021-09-24
C101819,Customer 1819,Male,44,Silver,Medan,Sumatra,2020-12-11
C101820,Customer 1820,Male,51,Silver,Semarang,Central Java,2021-12-24
C101821,Customer 1821,Male,29,Bronze,Cimahi,West Java,2022-06-19
C101822,Customer 1822,Female,61,Bronze,Malang,East Java,2023-01-06
C101823,Customer 1823,Female,59,Bronze,Serang,Banten,2023-10-20
C101824,Customer 1824,Female,52,Bronze,Jakarta,Jakarta,2022-11-03
C101825,Customer 1825,Female,32,Gold,Banjarmasin,Kalimantan,2020-05-15
C101826,Customer 1826,Male,60,Bronze,Tegal,Central Java,2023-08-20
C101827,Customer 1827,Female,73,Silver,Palembang,Sumatra,2021-01-31
C101828,Customer 1828,Female,61,Silver,Serang,Banten,2022-03-02
C101829,Customer 1829,Male,66,Priority,Jakarta,Jakarta,2020-03-19
C101830,Customer 1830,Female,56,Gold,Tangerang,Banten,2021-12-05
C101831,Customer 1831,Female,73,Bronze,Yogyakarta,Yogyakarta,2022-09-08
C101832,Customer 1832,Female,35,Silver,Banjarmasin,Kalimantan,2023-12-12
C101833,Customer 1833,Female,64,Silver,Manado,Sulawesi,2023-06-19
C101834,Customer 1834,Female,41,Silver,Semarang,Central Java,2022-12-10
C101835,Customer 1835,Female,39,Bronze,Serang,Banten,2022-01-13
C101836,Customer 1836,Male,69,Bronze,Medan,Sumatra,2021-01-18
C101837,Customer 1837,Male,62,Silver,Tegal,Central Java,2021-01-09
C101838,Customer 1838,Female,46,Gold,Denpasar,Bali,2020-07-24
C101839,Customer 1839,Male,60,Silver,Denpasar,Bali,2021-05-03
C101840,Customer 1840,Male,35,Bronze,Palembang,Sumatra,2023-11-05
C101841,Customer 1841,Male,53,Bronze,Denpasar,Bali,2022-05-30
C101842,Customer 1842,Male,51,Bronze,Banjarmasin,Kalimantan,2023-08-27
C101843,Customer 1843,Female,45,Bronze,Jakarta,Jakarta,2023-10-30
C101844,Customer 1844,Female,44,Silver,Medan,Sumatra,2021-09-23
C101845,Customer 1845,Male,21,Bronze,Jakarta,Jakarta,2021-08-14
C101846,Customer 1846,Male,31,Bronze,Semarang,Central Java,2022-12-01
C101847,Customer 1847,Male,59,Gold,Cimahi,West Java,2021-06-16
C101848,Customer 1848,Female,28,Gold,Surabaya,East Java,2021-06-05
C101849,Customer 1849,Female,31,Bronze,Bandung,West Java,2022-04-04
C101850,Customer 1850,Male,45,Bronze,Madiun,East Java,2023-03-22
C101851,Customer 1851,Female,28,Silver,Tegal,Central Java,2023-08-28
C101852,Customer 1852,Female,29,Bronze,Madiun,East Java,2023-08-10
C101853,Customer 1853,Female,51,Bronze,Jakarta,Jakarta,2021-08-20
C101854,Customer 1854,Female,53,Silver,Malang,East Java,2020-04-22
